url,title,startdate,enddate,org,subtitle,subcontents,urlcontents
보조사업 기저귀 및 조제분유 지원(보조),https://www.gosims.go.kr/hh/hh001/retrieveDdtlbzDetail.do?bsnsyear=2023&viewDdtlbzId=20230106000002427173&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=1180&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.25&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.25&rTotalCount=1625&mainTotalCount=30&detailTotalCount=1595&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2023&selSido=&selSigungu=,2023.01.01 , 2027.12.31,보건복지부>서울특별시>서울특별시 종로구 2023.01.01 ~ 2027.12.31,저소득층 가구 영아(0~24개월) 대상 기저귀 및 조제분유 구매비용을 지원하여 출산가정의 경제적 부담경감 및 아이낳기 좋은 환경 조성,132 732천원,기저귀 및 조제분유 지원(보조)저소득층 가구 영아(0~24개월) 대상 기저귀 및 조제분유 구매비용을 지원하여 출산가정의 경제적 부담경감 및 아이낳기 좋은 환경 조성○ 기초생활수급자  차상위  한부모가정의 만 2세미만 영아와 기준중위소득 80%이하 다자녀(2인이상) 가구를 대상으로 영아별로 기저귀와 조제분유 구매비용을 바우처 형태로 지원 ○ 기저귀 월70천원  조제분유 월90천원 (최대 24개월)(수혜대상) 해당없음(수혜조건) 조건없음
보조사업 (국시)해산장제급여,https://www.gosims.go.kr/hh/hh001/retrieveDdtlbzDetail.do?bsnsyear=2023&viewDdtlbzId=20230106000002427116&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=1180&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.25&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.25&rTotalCount=1625&mainTotalCount=30&detailTotalCount=1595&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2023&selSido=&selSigungu=,2023.01.01 , 2027.12.31,보건복지부>서울특별시>서울특별시 구로구 2023.01.01 ~ 2027.12.31,국민기초생활수급자에게 해산·장제급여 지원으로 출산의 기쁨을 나누고 슬픔을 위로하는 등 더불어 함께 살아가는 사회적 분위기를 조성하고자 함.,- 지원 인원 : 200명 내외 / 연- 장제급여 : 1구당 80만원  해산급여 1인당 70만원,(국시)해산장제급여국민기초생활수급자에게 해산·장제급여 지원으로 출산의 기쁨을 나누고 슬픔을 위로하는 등 더불어 함께 살아가는 사회적 분위기를 조성하고자 함.생계·의료·주거급여 수급자가 사망한 경우 장제를 행하는 데 필요한 금품을 지급하고  조산 및 분만 전·후의 필요한 조치와 보호를 위해 현금 지원(수혜대상) 해당없음(수혜조건) 조건없음
보조사업 (국)가정양육수당지원,https://www.gosims.go.kr/hh/hh001/retrieveDdtlbzDetail.do?bsnsyear=2023&viewDdtlbzId=20230106000002426883&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=1180&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.25&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.25&rTotalCount=1625&mainTotalCount=30&detailTotalCount=1595&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2023&selSido=&selSigungu=,2023.01.01 , 2027.12.31,보건복지부>경상북도>경상북도 영주시 2023.01.01 ~ 2027.12.31,부모의 자녀 양육 부담 해소로 저출산 문제 극복에 기여하고 어린이집 이용 아동과의 형평성 제고,750여명 정도,(국)가정양육수당지원부모의 자녀 양육 부담 해소로 저출산 문제 극복에 기여하고 어린이집 이용 아동과의 형평성 제고월령별로 100~200천원 월 정액지원(수혜대상) 해당없음(수혜조건) 조건없음
보조사업 지역사회 통합건강증진사업(영양플러스사업)(보조),https://www.gosims.go.kr/hh/hh001/retrieveDdtlbzDetail.do?bsnsyear=2023&viewDdtlbzId=20230106000002427051&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=1180&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.25&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.25&rTotalCount=1625&mainTotalCount=30&detailTotalCount=1595&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2023&selSido=&selSigungu=,2023.01.01 , 2027.12.31,보건복지부>경기도>경기도 양평군 2023.01.01 ~ 2027.12.31,저출산·고령화시대를 맞이하여 중요성이 더욱 높아지는 태아 및 영유아의 미래 건강을 위해 영양 측면의 위험 집단인 임산부(임신부  출산부  수유부) 및 영유아에 대한 영양지원을 실시,수혜대상자 160명×연간12회=1 920명,지역사회 통합건강증진사업(영양플러스사업)(보조)저출산·고령화시대를 맞이하여 중요성이 더욱 높아지는 태아 및 영유아의 미래 건강을 위해 영양 측면의 위험 집단인 임산부(임신부  출산부  수유부) 및 영유아에 대한 영양지원을 실시- 영양교육 및 상담 : 단체  개별  영양평가 등- 보충식품 공급 및 업체 관리 : 연령별  임신수유형태별 식품패키지(6종) 매월 2회 배송(수혜대상) 해당없음(수혜조건) 조건없음
보조사업 부모급여 지원,https://www.gosims.go.kr/hh/hh001/retrieveDdtlbzDetail.do?bsnsyear=2023&viewDdtlbzId=20230106000002426855&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=1180&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.25&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.25&rTotalCount=1625&mainTotalCount=30&detailTotalCount=1595&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2023&selSido=&selSigungu=,2023.01.01 , 2027.12.31,보건복지부>경상남도>경상남도 창원시 2023.01.01 ~ 2027.12.31,- 영아기 돌봄완화 및 저출산 대응 일  가정 양립지원 확대,- 10 090명,부모급여 지원- 영아기 돌봄완화 및 저출산 대응 일  가정 양립지원 확대- 0 ~ 11개월 : 현금 700천원 지원- 12~23개월 : 현금 350천원 또는 보육료 지원(어린이집 이용시)(수혜대상) 해당없음(수혜조건) 조건없음
보조사업 가정양육수당지원,https://www.gosims.go.kr/hh/hh001/retrieveDdtlbzDetail.do?bsnsyear=2023&viewDdtlbzId=20230106000002426852&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=1180&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.25&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.25&rTotalCount=1625&mainTotalCount=30&detailTotalCount=1595&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2023&selSido=&selSigungu=,2023.01.01 , 2027.12.31,보건복지부>경상북도>경상북도 칠곡군 2023.01.01 ~ 2027.12.31,부모의 양육부담 경감 및 저출산 문제 극복,22.1월 이전 출생한 86개월 미만 영유아 365명 정도,가정양육수당지원부모의 양육부담 경감 및 저출산 문제 극복- 양육수당- 장애아동 양육수당- 농어촌 양육수당(수혜대상) 해당없음(수혜조건) 조건없음
보조사업 고위험임산부 의료비 지원(보조),https://www.gosims.go.kr/hh/hh001/retrieveDdtlbzDetail.do?bsnsyear=2023&viewDdtlbzId=20230106000002426786&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=1180&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.25&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.25&rTotalCount=1625&mainTotalCount=30&detailTotalCount=1595&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2023&selSido=&selSigungu=,2023.01.01 , 2027.12.31,보건복지부>경기도>경기도 양평군 2023.01.01 ~ 2027.12.31,고위험 임신의 적정 치료 관리에 필요한 진료비를 지원하여 경제적 부담 경감을 통한 건강한 출산과 모자건강을 보장,사업량 : 약30명,고위험임산부 의료비 지원(보조)고위험 임신의 적정 치료 관리에 필요한 진료비를 지원하여 경제적 부담 경감을 통한 건강한 출산과 모자건강을 보장고위험 임신질환(조기진통  분만관련 출혈  중증 임신중독증)에 대하여 의료비 지원(수혜대상) 해당없음(수혜조건) 조건없음
보조사업 첫만남이용권,https://www.gosims.go.kr/hh/hh001/retrieveDdtlbzDetail.do?bsnsyear=2023&viewDdtlbzId=20230106000002426779&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=1190&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.25&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.25&rTotalCount=1625&mainTotalCount=30&detailTotalCount=1595&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2023&selSido=&selSigungu=,2023.01.01 , 2023.12.31,보건복지부>경기도>경기도 안산시 2023.01.01 ~ 2023.12.31,제4차 저출산 고령사회 기본계획의 영아기 집중투자 계획,출생아 3 290명,첫만남이용권제4차 저출산 고령사회 기본계획의 영아기 집중투자 계획출생아에게 1회 200만원 바우처 형태로 지급(수혜대상) 해당없음(수혜조건) 조건없음
보조사업 부모급여(영아수당)지원,https://www.gosims.go.kr/hh/hh001/retrieveDdtlbzDetail.do?bsnsyear=2023&viewDdtlbzId=20230106000002426748&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=1190&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.25&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.25&rTotalCount=1625&mainTotalCount=30&detailTotalCount=1595&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2023&selSido=&selSigungu=,2023.01.01 , 2027.12.31,보건복지부>경상북도>경상북도 칠곡군 2023.01.01 ~ 2027.12.31,부모의 양육부담 경감 및 저출산 문제 극복,22.1월 이후 출생한 24개월 미만 영유아 700명 정도,부모급여(영아수당)지원부모의 양육부담 경감 및 저출산 문제 극복- 22년 1월 1일 이후 출생한 만2세 미만의 가정양육 아동(0~23개월)에게 월령별 차등 지급- 어린이집 다닐 시 영유아보육료 바우처로 지원(수혜대상) 해당없음(수혜조건) 조건없음
보조사업 입양아동 가족지원(입양숙려기간 모자지원),https://www.gosims.go.kr/hh/hh001/retrieveDdtlbzDetail.do?bsnsyear=2023&viewDdtlbzId=20230106000002417905&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=1190&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.25&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.25&rTotalCount=1625&mainTotalCount=30&detailTotalCount=1595&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2023&selSido=&selSigungu=,2023.01.01 , 2027.12.31,기획재정부>대구광역시>대구광역시 서구 2023.01.01 ~ 2027.12.31,출산(예정) 후 미혼.이혼 한부모로써 입양숙려 기간 중 신체적  정서적  사회적으로 건강하게 성장할 수 있도록 지원함,,입양아동 가족지원(입양숙려기간 모자지원)출산(예정) 후 미혼.이혼 한부모로써 입양숙려 기간 중 신체적  정서적  사회적으로 건강하게 성장할 수 있도록 지원함미혼 한부모가 선택하는 서비스 이용비용 지원-가정내 보호지원-미혼모자가족 복지시설 내 입소자 지원-산후조리원보호지원(수혜대상) 해당없음(수혜조건) 조건없음
보조사업 영아수당 지원,https://www.gosims.go.kr/hh/hh001/retrieveDdtlbzDetail.do?bsnsyear=2023&viewDdtlbzId=20230106000002426573&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=1190&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.25&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.25&rTotalCount=1625&mainTotalCount=30&detailTotalCount=1595&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2023&selSido=&selSigungu=,2023.01.01 , 2023.12.31,보건복지부>부산광역시>부산광역시 사하구 2023.01.01 ~ 2023.12.31,아동 양육에 따른 경제적 부담을 경감하고 출생지역  출산순위 등에 상관없이 사회·국가 차원의 보편적 지원,2 812 421 280원(국비 2 109 315 960  시비 492 173 720원  구비 210 931 600원),영아수당 지원아동 양육에 따른 경제적 부담을 경감하고 출생지역  출산순위 등에 상관없이 사회·국가 차원의 보편적 지원’22.1.1. 이후 출생아 24개월 간 가정양육수당 대신 영아수당 지급(월 단가 : (’22) 30만원 ⇒ (’23)0세 70만원  1세 35만원 ⇒ (’24) 40만원 ⇒ (’25) 50만원)  24개월 이후 가정양육수당 지급 - ’22년 이전 출생아는 기존대로 가정양육수당 지급 - 지급 단위  시도 및 시군구 보조율 분담비율 등은 가정양육수당과 같음(수혜대상) 해당없음(수혜조건) 조건없음
보조사업 아동수당 지원,https://www.gosims.go.kr/hh/hh001/retrieveDdtlbzDetail.do?bsnsyear=2023&viewDdtlbzId=20230106000002426514&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=1190&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.25&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.25&rTotalCount=1625&mainTotalCount=30&detailTotalCount=1595&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2023&selSido=&selSigungu=,2023.01.01 , 2027.12.31,보건복지부>경상남도>경상남도 창녕군 2023.01.01 ~ 2027.12.31,심각한 초저출산에 따른 출생아수 급감으로 국가양육책임을 강화,,아동수당 지원심각한 초저출산에 따른 출생아수 급감으로 국가양육책임을 강화소득무관 만7세 이하 아동에게 매월 아동수당 10만원 지급(수혜대상) 해당없음(수혜조건) 조건없음
보조사업 가정양육수당 지원,https://www.gosims.go.kr/hh/hh001/retrieveDdtlbzDetail.do?bsnsyear=2023&viewDdtlbzId=20230106000002426495&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=1190&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.25&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.25&rTotalCount=1625&mainTotalCount=30&detailTotalCount=1595&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2023&selSido=&selSigungu=,2023.01.01 , 2027.12.31,보건복지부>경상북도>경상북도 경주시 2023.01.01 ~ 2027.12.31,어린이집 미이용 0세~5세 아동에게 양육비를 지원하여 아동의 건전육성부모의 자녀 양육부담 해소 및 저출산 문제 극복어린이집 이용 아동과 형평성 제고,시설미이용아동 1 456명,가정양육수당 지원어린이집 미이용 0세~5세 아동에게 양육비를 지원하여 아동의 건전육성부모의 자녀 양육부담 해소 및 저출산 문제 극복어린이집 이용 아동과 형평성 제고만0~5세 어린이집 미이용 아동에게 가정양육수당 지원지원단가 : 24개월 이상~취학전 : 100 000원/월 인(수혜대상) 해당없음(수혜조건) 조건없음
보조사업 저소득층 기저귀 조제분유 지원,https://www.gosims.go.kr/hh/hh001/retrieveDdtlbzDetail.do?bsnsyear=2023&viewDdtlbzId=20230106000002424085&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=1190&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.25&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.25&rTotalCount=1625&mainTotalCount=30&detailTotalCount=1595&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2023&selSido=&selSigungu=,2023.01.01 , 2023.12.31,보건복지부>경기도>경기도 파주시 2023.01.01 ~ 2023.12.31,저소득층 가구 영아(0-24개월) 부모 대상 기저귀 및 조제분유를 지원하여 저소득층의 임신.출산에 따른경제적 부담 경감 및 아이 낳기 좋은 환경 조성,,저소득층 기저귀 조제분유 지원저소득층 가구 영아(0-24개월) 부모 대상 기저귀 및 조제분유를 지원하여 저소득층의 임신.출산에 따른경제적 부담 경감 및 아이 낳기 좋은 환경 조성- 지원대상 : 기초생활수급 및 차상위계층 만2세미만 기준중위소득 80%이하 장애인가구˙ 2인 이상 다자녀 가구 기준중위소득 60%이하 한부모가족 / 기준중위소득 72% 청소년한부모가족 - 지원내용 기 저 귀 : 24개월 미만 영아가 있는 저소득 가정에 기저귀 월 70 000원 조제분유 : 기저귀 지원 대상자 중 산모의 사망·질병으로 모유수유가 불가능한 경우 조제분유 및 조제이유식 구매비용 월 90 000원 지원(수혜대상) 해당없음(수혜조건) 조건없음
보조사업 고위험 임산부 의료비 지원,https://www.gosims.go.kr/hh/hh001/retrieveDdtlbzDetail.do?bsnsyear=2023&viewDdtlbzId=20230106000002424070&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=1190&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.25&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.25&rTotalCount=1625&mainTotalCount=30&detailTotalCount=1595&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2023&selSido=&selSigungu=,2023.01.01 , 2023.12.31,보건복지부>울산광역시청>울산광역시 중구 2023.01.01 ~ 2023.12.31,고위험 임신의 적정 치료 및 관리에 필요한 진료비를 지원하여 경제적 부담 경감 및 건강한 출산과 모자 건강 보장,고위험산모의 임신출산 의료비 지원 27명 정도,고위험 임산부 의료비 지원고위험 임신의 적정 치료 및 관리에 필요한 진료비를 지원하여 경제적 부담 경감 및 건강한 출산과 모자 건강 보장고위험 임산부 입원치료비의 급여 중 전액본인부담금 및 비급여 진료비의 90%지원 (1인당 300만원까지 지원)(수혜대상) 해당없음(수혜조건) 조건없음
보조사업 부모급여(영아수당) 지원사업,https://www.gosims.go.kr/hh/hh001/retrieveDdtlbzDetail.do?bsnsyear=2023&viewDdtlbzId=20230106000002425900&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=1190&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.25&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.25&rTotalCount=1625&mainTotalCount=30&detailTotalCount=1595&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2023&selSido=&selSigungu=,2023.01.01 , 2023.12.31,보건복지부>전라북도>전라북도 부안군 2023.01.01 ~ 2023.12.31,저출산 극복 및 출산장려,157명,부모급여(영아수당) 지원사업저출산 극복 및 출산장려'22년 이후 출생한 만0~1세 영아수당 지급(수혜대상) 해당없음(수혜조건) 조건없음
보조사업 영유아보육료지원,https://www.gosims.go.kr/hh/hh001/retrieveDdtlbzDetail.do?bsnsyear=2023&viewDdtlbzId=20230106000002425811&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=1190&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.25&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.25&rTotalCount=1625&mainTotalCount=30&detailTotalCount=1595&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2023&selSido=&selSigungu=,2023.01.01 , 2027.12.31,보건복지부>광주광역시>광주광역시 북구 2023.01.01 ~ 2027.12.31,어린이집 이용 부모의 경제적 부담 완화를 통해 출산율 증가 유도 및보육의 공공성 강화,영유아 5 422명,영유아보육료지원어린이집 이용 부모의 경제적 부담 완화를 통해 출산율 증가 유도 및보육의 공공성 강화만0~2세 아동중 보육시설이용 아동에 대하여 보육료 지원(수혜대상) 해당없음(수혜조건) 조건없음
보조사업 고위험임산부 의료비 지원,https://www.gosims.go.kr/hh/hh001/retrieveDdtlbzDetail.do?bsnsyear=2023&viewDdtlbzId=20230106000002425788&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=1200&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.25&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.25&rTotalCount=1625&mainTotalCount=30&detailTotalCount=1595&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2023&selSido=&selSigungu=,2023.01.01 , 2027.12.31,보건복지부>부산광역시>부산광역시 해운대구 2023.01.01 ~ 2027.12.31,고위험 임신의 적정 치료 관리에 필요한 진료비를 지원하여 경제적 부담 경감을 통한 건강한 출산과 모자건강을 보장,70여명 지원,고위험임산부 의료비 지원고위험 임신의 적정 치료 관리에 필요한 진료비를 지원하여 경제적 부담 경감을 통한 건강한 출산과 모자건강을 보장고위험 임산부(조기진통  분만관련 출혈  중증 임신중독증) 의료비 지원(수혜대상) 해당없음(수혜조건) 조건없음
