url,title,startdate,enddate,org,subtitle,subcontents,urlcontents
보조사업 모자보건 운영 인력,https://www.gosims.go.kr/hh/hh001/retrieveDdtlbzDetail.do?bsnsyear=2022&viewDdtlbzId=20220110000001359640&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=2210&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.25&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.25&rTotalCount=2376&mainTotalCount=62&detailTotalCount=2314&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2022&selSido=&selSigungu=,2022.01.01 , 2026.12.31,보건복지부>강원도>강원도 춘천시 2022.01.01 ~ 2026.12.31,출산 극복을 위한 모자보건 지원사업의 업무증대 및 다양화로 민원 처리를 위한 보조 인력비,1명,모자보건 운영 인력출산 극복을 위한 모자보건 지원사업의 업무증대 및 다양화로 민원 처리를 위한 보조 인력비모자보건사업 보조인력(수혜대상) 공무직(수혜조건) 인건비
보조사업 표준모자보건수첩 제작(보조)(30:35:35),https://www.gosims.go.kr/hh/hh001/retrieveDdtlbzDetail.do?bsnsyear=2022&viewDdtlbzId=20220110000001358636&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=2210&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.25&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.25&rTotalCount=2376&mainTotalCount=62&detailTotalCount=2314&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2022&selSido=&selSigungu=,2022.01.01 , 2022.12.31,보건복지부>서울특별시>서울특별시 성동구 2022.01.01 ~ 2022.12.31,임신부터 영유아기까지 예방접종·검진 등 의료기록 유지 및 양육 등에 필요한 정보를 활용함으로써 모성과영유아의 건강증진 도모,관내 임산부 및 영유아 약 1 500명,표준모자보건수첩 제작(보조)(30:35:35)임신부터 영유아기까지 예방접종·검진 등 의료기록 유지 및 양육 등에 필요한 정보를 활용함으로써 모성과영유아의 건강증진 도모표준모자보건수첩 제작 및 해당 대상자 배포(수혜대상) 관내 임산부(수혜조건) 관내 임신부 및 출산부로 온라인  의료기관 및 보건소에서 표준모자보건수첩 요청
보조사업 구강보건관리,https://www.gosims.go.kr/hh/hh001/retrieveDdtlbzDetail.do?bsnsyear=2022&viewDdtlbzId=20220110000001358376&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=2220&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.25&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.25&rTotalCount=2376&mainTotalCount=62&detailTotalCount=2314&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2022&selSido=&selSigungu=,2022.01.01 , 2026.12.31,보건복지부>전라남도>전라남도 광양시 2022.01.01 ~ 2026.12.31,-노인 잇몸질환의 진행 억제  시린이 방지  치근면 우식예방  노인의 구강건강 증진 도모-임산부의 임신성 치은염 예방  임산부 치주질환 예방으로 건강한 임신과 출산제공,-만 65세 이상 저소득층 노인 100명-임신중기 임산부,구강보건관리-노인 잇몸질환의 진행 억제  시린이 방지  치근면 우식예방  노인의 구강건강 증진 도모-임산부의 임신성 치은염 예방  임산부 치주질환 예방으로 건강한 임신과 출산제공- 치주질환 및 치아우식증 발생 예방 교육- 구강검진 및 상담- 대중매체  전시 등을 통한 홍보(수혜대상) 만65세이상 저소득층 노인100명(수혜조건) - 관내거주- 만65세이상 노인(기초생활수급자 우선)
보조사업 미숙아 및 선천성이상아 의료비 지원,https://www.gosims.go.kr/hh/hh001/retrieveDdtlbzDetail.do?bsnsyear=2022&viewDdtlbzId=20220108000001352135&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=2220&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.25&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.25&rTotalCount=2376&mainTotalCount=62&detailTotalCount=2314&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2022&selSido=&selSigungu=,2022.01.01 , 2026.12.31,보건복지부>경기도>경기도 고양시 2022.01.01 ~ 2026.12.31,미숙아 및 선천성이상아 출산 가정의 경제적 부담을 경감하고 고위험 신생아의 건강한 성장발달 도모,약 100명,미숙아 및 선천성이상아 의료비 지원미숙아 및 선천성이상아 출산 가정의 경제적 부담을 경감하고 고위험 신생아의 건강한 성장발달 도모미숙아(임신37주 미만 또는 2.5kg이하) 및 선천성이상아 중 입원치료를 요하는 자에게 진찰  약제 또는 처치  수술 기타의 치료 등 의료비 지원- 미숙아의 경우 출생 후 24시간 이내 긴급한 수술 또는 치료가 필요하여 신생아중환자실에 입원하여 발생된 의료비지원(수혜대상) 미숙아 및 선천성 이상아(수혜조건) 기준중위소득 기준 180%이하 가구 (다자녀(2명이상) 소득기준 없음)
보조사업 고위험임산부의료비 지원,https://www.gosims.go.kr/hh/hh001/retrieveDdtlbzDetail.do?bsnsyear=2022&viewDdtlbzId=20220110000001357440&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=2220&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.25&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.25&rTotalCount=2376&mainTotalCount=62&detailTotalCount=2314&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2022&selSido=&selSigungu=,2022.01.01 , 2026.12.31,보건복지부>대구광역시>대구광역시 서구 2022.01.01 ~ 2026.12.31,고위험 임산부의 적정 치료·관리에 필요한 진료비를 지원하여 경제적 부담 경감을 통한 건강한 출산과 모자건강을 보장하기 위함,- 소득기준 : 기준 중위소득 180% 이하 가구의 구성원인 자- 질환기준 : 19대 고위험 임신질환(조기진통  분만관련 출혈  증증임신중독증 등 고위험 임신질환 19종 ) 으로 진단받고 입원치료 받은 자,고위험임산부의료비 지원고위험 임산부의 적정 치료·관리에 필요한 진료비를 지원하여 경제적 부담 경감을 통한 건강한 출산과 모자건강을 보장하기 위함조기진통 양막의 조기파열 · 지원기간 : 임신주수 20주이상  37주미만분만관련출혈 중증임신중독증 태반조기박리 전치태반 절박유산 양수과소증 양수과다증 · 지원기간 : 질병관련 입원치료기간(임신주수 20주 이상)분만전출혈 자궁경부무력증 고혈압 다태임신 당뇨병 대사장애동반임신과다구토 신질환 신부전 심부전 자궁내성장제한 자궁기 및 자궁의 부속기질환 · 지원기간 : 질병관련 입원 치료기간지원범위 · 1인당 지원한도 300만원까지(수혜대상) 기준중위소득 180%이하 가구의 임산부19대 고위험 임신질환으로 진단받고 입원치료를 받은 자(수혜조건) 고위험 임신질환의 입원치료비 중 전액본인부담금 및 비급여 진료비를 1인당 300만원 한도 내에서 진료비의 90% 지원
보조사업 입양아동지원(입양숙려모자지원),https://www.gosims.go.kr/hh/hh001/retrieveDdtlbzDetail.do?bsnsyear=2022&viewDdtlbzId=20220110000001357515&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=2220&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.25&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.25&rTotalCount=2376&mainTotalCount=62&detailTotalCount=2314&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2022&selSido=&selSigungu=,2022.01.01 , 2026.12.31,기획재정부>경기도>경기도 부천시 2022.01.01 ~ 2026.12.31,입양숙려기간 지원에 따른 아동 보호,일주일간의 가정내보호 및 산후조리원 이용료지원가정내보호 : 50만원 이내  미혼모자가족복지시설내 입소 : 40만원이내  산후조리원 70만원 이내,입양아동지원(입양숙려모자지원)입양숙려기간 지원에 따른 아동 보호입양숙려기간 지원에 따른 아동 보호(가정내보호  산후조리원 이용료 지원 등)(수혜대상) 출산 후 입양대상아동(수혜조건) 출산 후 일주일간의 가정내보호 및 산후조리원 이용료 지원
보조사업 지역사회 통합건강증진사업(모자보건사업),https://www.gosims.go.kr/hh/hh001/retrieveDdtlbzDetail.do?bsnsyear=2022&viewDdtlbzId=20220110000001357358&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=2220&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.25&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.25&rTotalCount=2376&mainTotalCount=62&detailTotalCount=2314&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2022&selSido=&selSigungu=,2022.01.01 , 2026.12.31,보건복지부>서울특별시>서울특별시 중랑구 2022.01.01 ~ 2026.12.31,임신  출산  양육에 필요한 맞춤형 건강관리 서비스 제공으로 모성과 영유아의 건강증진 도모,,지역사회 통합건강증진사업(모자보건사업)임신  출산  양육에 필요한 맞춤형 건강관리 서비스 제공으로 모성과 영유아의 건강증진 도모- 임산부 등록관리 및 철분제  엽산제 지원- 모자보건프로그램 및 행사 운영- 모자건강센터 및 모유수유실을 이용하는 산모와 영유아들의 필수 음료대를 위한 정수기 렌탈(수혜대상) 해당없음(수혜조건) 조건없음
보조사업 지역사회 통합건강증진사업(영양플러스사업)(보조)(50:15:35),https://www.gosims.go.kr/hh/hh001/retrieveDdtlbzDetail.do?bsnsyear=2022&viewDdtlbzId=20220110000001357335&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=2220&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.25&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.25&rTotalCount=2376&mainTotalCount=62&detailTotalCount=2314&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2022&selSido=&selSigungu=,2022.01.01 , 2022.12.31,보건복지부>서울특별시>서울특별시 성동구 2022.01.01 ~ 2022.12.31,저소득층 임산부 및 영유아 맞춤형 영양관리프로그램을 통하여 영양 및 식습관개선을 유도  평생 건강관리체계를 구축하고자 함,기준 중위소득 80% 이하 가구의 영양위험요인을 보유한 임신·출산·수유부  6세 이하의 영유아 185명,지역사회 통합건강증진사업(영양플러스사업)(보조)(50:15:35)저소득층 임산부 및 영유아 맞춤형 영양관리프로그램을 통하여 영양 및 식습관개선을 유도  평생 건강관리체계를 구축하고자 함(보충식품) 월 2회 대상자 맞춤 보충 식품패키지 제공 ※ 월 1인당 식품제공 평균단가 74 000원  최대 1년까지 참여 가능(영양교육) 월 1회 필수 및 실생활에서 활용 가능한 교육 프로그램 운영(온라인 영상교육 신규 추진)(영양평가) 6개월 단위 정기적인 영양위험요인 평가성동구민
보조사업 모자보건사업보조인력비,https://www.gosims.go.kr/hh/hh001/retrieveDdtlbzDetail.do?bsnsyear=2022&viewDdtlbzId=20220110000001356815&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=2220&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.25&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.25&rTotalCount=2376&mainTotalCount=62&detailTotalCount=2314&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2022&selSido=&selSigungu=,2022.01.01 , 2026.12.31,보건복지부>서울특별시>서울특별시 중구 2022.01.01 ~ 2026.12.31,모자보건사업 및 출산지원관련 원활한 사업추진을 위해 보조인력 채용,,모자보건사업보조인력비모자보건사업 및 출산지원관련 원활한 사업추진을 위해 보조인력 채용- 기간 : 연중- 대상 : 모자보건사업 기간제- 내용 : 모자보건사업관련 안내  상담 및 접수하는 기간제 인건비모자보건사업 기간제근로자
보조사업 모자보건사업 인력운영,https://www.gosims.go.kr/hh/hh001/retrieveDdtlbzDetail.do?bsnsyear=2022&viewDdtlbzId=20220110000001356251&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=2220&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.25&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.25&rTotalCount=2376&mainTotalCount=62&detailTotalCount=2314&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2022&selSido=&selSigungu=,2022.01.01 , 2026.12.31,보건복지부>서울특별시>서울특별시 금천구 2022.01.01 ~ 2026.12.31,임신 및 출산에 대한 사회적 지원 강화 및 영유아의 건강관리를 위한 필요 전문인력 활용,간호사 1명,모자보건사업 인력운영임신 및 출산에 대한 사회적 지원 강화 및 영유아의 건강관리를 위한 필요 전문인력 활용건강한 임신과 출산에 대한 사회적 지원 및 영유아의 건강한 성장발달을 위한 관리와 지원(수혜대상) 임산부 및 영유아(수혜조건) 모자보건사업 인력운영비
보조사업 고위험 임산부 의료비 지원,https://www.gosims.go.kr/hh/hh001/retrieveDdtlbzDetail.do?bsnsyear=2022&viewDdtlbzId=20220110000001355535&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=2220&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.25&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.25&rTotalCount=2376&mainTotalCount=62&detailTotalCount=2314&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2022&selSido=&selSigungu=,2022.01.01 , 2026.12.31,보건복지부>서울특별시>서울특별시 금천구 2022.01.01 ~ 2026.12.31,고위험임산부의 적정 치료·관리에 필요한 진료비 지원으로 경제적 부담 경감을 통한 건강한 출산 지원 및 모자건강 보장,예산지원의 우선순위가 높은 5대 고위험 임신질환,고위험 임산부 의료비 지원고위험임산부의 적정 치료·관리에 필요한 진료비 지원으로 경제적 부담 경감을 통한 건강한 출산 지원 및 모자건강 보장고위험 임신질환(조기진통  분만관련 출혈 및 중증 임신중독증  양막의 조기파열  태반조기박리 등) 중 지원기준에 적합한 임산부의 입원치료 비급여 본인부담금 지원(수혜대상) 금천구 등록 임산부(수혜조건) 기준중위소득 180%이하 가구의 구성원이며 19대 고위험 임신질환으로 진단받고 입원치료 받은 임산부
보조사업 모성아동건강사업,https://www.gosims.go.kr/hh/hh001/retrieveDdtlbzDetail.do?bsnsyear=2022&viewDdtlbzId=20220110000001355533&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=2220&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.25&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.25&rTotalCount=2376&mainTotalCount=62&detailTotalCount=2314&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2022&selSido=&selSigungu=,2022.01.01 , 2026.12.31,보건복지부>서울특별시>서울특별시 금천구 2022.01.01 ~ 2026.12.31,임신  출산  육아 관련 건강서비스를 제공하여 여성과 어린이의 건강을 증진,관내 임산부,모성아동건강사업임신  출산  육아 관련 건강서비스를 제공하여 여성과 어린이의 건강을 증진임산부 등록관리 및 엽산제  철분제 지원임산부 및 영유아
보조사업 입양숙려기간 모자 지원,https://www.gosims.go.kr/hh/hh001/retrieveDdtlbzDetail.do?bsnsyear=2022&viewDdtlbzId=20220110000001355009&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=2230&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.25&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.25&rTotalCount=2376&mainTotalCount=62&detailTotalCount=2314&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2022&selSido=&selSigungu=,2022.01.01 , 2026.12.31,기획재정부>강원도>강원도 원주시 2022.01.01 ~ 2026.12.31,출산 후 미혼 이혼한 부모에게 입양숙려기간 동안 산후조리 등 서비스 이용 비용 지원,미혼모 출산(예정)자 3명,입양숙려기간 모자 지원출산 후 미혼 이혼한 부모에게 입양숙려기간 동안 산후조리 등 서비스 이용 비용 지원미혼모에게 입양숙려기간 동안 산후조리 등 서비스 이용 비용 지원1. 가정 내 보호지원 -산후지원인력 가정방문 서비스 지원: 500 000원 -재가 입양숙려 지원: 350 000원 2. 미혼모자 가족복지시설 내 입소자 지원: 400 000원3. 산후조리원 보호 지원: 최대 700 000원(실비지원)(수혜대상) 미혼  이혼 한부모 서비스 이용비용 지원 1명(수혜조건) 미혼  이혼 한부모의 입양숙려기간 동안
보조사업 여성 어린이 특화사업,https://www.gosims.go.kr/hh/hh001/retrieveDdtlbzDetail.do?bsnsyear=2022&viewDdtlbzId=20220110000001354502&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=2230&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.25&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.25&rTotalCount=2376&mainTotalCount=62&detailTotalCount=2314&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2022&selSido=&selSigungu=,2022.01.01 , 2026.12.31,보건복지부>전라남도>전라남도 광양시 2022.01.01 ~ 2026.12.31,○ 임산부의 철분결핍성 빈혈로 발생할 수 있는 조산 유산 산모사망을 예방하기 위해 철분제를 지원하여 안전한 분만 유도 및 임산부와 태아의 건강증진 도모○ 엽산제 지원을 통해 신경과 결손으로 발생할 수 있는 유산 사산 선천성기형아 출산등을 사전에 예방하여 임산부와 태아의 건강증진 도모,임신부,여성 어린이 특화사업○ 임산부의 철분결핍성 빈혈로 발생할 수 있는 조산 유산 산모사망을 예방하기 위해 철분제를 지원하여 안전한 분만 유도 및 임산부와 태아의 건강증진 도모○ 엽산제 지원을 통해 신경과 결손으로 발생할 수 있는 유산 사산 선천성기형아 출산등을 사전에 예방하여 임산부와 태아의 건강증진 도모임신부 철분제  엽산제 구입 등(수혜대상) 관내 임산부(수혜조건) 광양시 보건소 등록 임산부
보조사업 입양아동 가족 지원(입양숙려기간 모자지원금),https://www.gosims.go.kr/hh/hh001/retrieveDdtlbzDetail.do?bsnsyear=2022&viewDdtlbzId=20220110000001354108&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=2230&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.25&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.25&rTotalCount=2376&mainTotalCount=62&detailTotalCount=2314&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2022&selSido=&selSigungu=,2022.01.01 , 2026.12.31,기획재정부>부산광역시>부산광역시 동래구 2022.01.01 ~ 2026.12.31,미혼  이혼 한부모의 출산 비용을 경감하여 아동 양육의 부담을 들어줌,출산(예정)일 전40일 또는 후 7일 이내에 있는 미혼  이혼 한부모,입양아동 가족 지원(입양숙려기간 모자지원금)미혼  이혼 한부모의 출산 비용을 경감하여 아동 양육의 부담을 들어줌가정내 보호지원미혼모자가족시설내 입소자 지원산호조리원 보호지원(수혜대상) - 출산(예정) 후 미혼&이혼 한부모로서 선정기준을 충족한 사람- 단  지원기간동안 입양(동의) 사실이 없을 것(수혜조건) 1. 출산(예정)일 전 40일 또는 후 7일 이내에 있는 사람2. 혼인관계증명서 상 혼인관계에 있지 아니한 사람
보조사업 산모 건강관리사업(통합건강증진사업),https://www.gosims.go.kr/hh/hh001/retrieveDdtlbzDetail.do?bsnsyear=2022&viewDdtlbzId=20220107000001346709&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=2230&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.25&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.25&rTotalCount=2376&mainTotalCount=62&detailTotalCount=2314&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2022&selSido=&selSigungu=,2022.01.01 , 2026.12.31,보건복지부>서울특별시>서울특별시 서대문구 2022.01.01 ~ 2026.12.31,임산부 영양제(철분제 및 엽산제) 지원  모유수유클리닉 운영을 통한 임산부 건강관리를 강화하여 건강한 임신과 출산 도모,1) 서대문구 임산부(1 500명) 및 배우자2) 미혼모 생활시설 양육모,산모 건강관리사업(통합건강증진사업)임산부 영양제(철분제 및 엽산제) 지원  모유수유클리닉 운영을 통한 임산부 건강관리를 강화하여 건강한 임신과 출산 도모1) 출산 준비교실 운영 부모의 양육 역량 강화2) 임산부 영양제(엽산제 및 철분제) 지원3) 임신부 및 출산모를 대상으로 모유수유클리닉 홍보 및 운영관내 임산부
