url,title,startdate,enddate,org,subtitle,subcontents
내역사업 아람어린이집 운영,"https://www.gosims.go.kr/hh/hh001/retrieveDtlbzDetail.do?bsnsyear=2021&viewDtlbzId=202010122310302B0006&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=40&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.19&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC,RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.19&rTotalCount=3037&mainTotalCount=58&detailTotalCount=2979&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2021&selSido=&selSigungu=",2021.01.01 , 2021.12.31,행정안전부 2021.01.01 ~ 2021.12.31,"ㅇ 직장 보육시설(어린이집) 운영을 지원하여 최적의 보육 서비스 제공 ㅇ 저출산 고령화 시대를 고려, 출산 장려를 위한 보육하기 좋은 환경 조성","(어린이집, 보육, 직장어린이집, 운영비, 영유아보육법)대전청사 아람어린이집 운영지원(보육교직원 인건비보조 등)"
내역사업 행복한어린이집 운영,"https://www.gosims.go.kr/hh/hh001/retrieveDtlbzDetail.do?bsnsyear=2021&viewDtlbzId=202010122310302B0005&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=40&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.19&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC,RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.19&rTotalCount=3037&mainTotalCount=58&detailTotalCount=2979&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2021&selSido=&selSigungu=",2021.01.01 , 2021.12.31,행정안전부 2021.01.01 ~ 2021.12.31,"ㅇ 직장 보육시설(어린이집) 운영을 지원하여 최적의 보육 서비스 제공 ㅇ 저출산 고령화 시대를 고려, 출산 장려를 위한 보육하기 좋은 환경 조성","(어린이집, 보육, 직장어린이집, 운영비, 영유아보육법)대구청사 행복한어린이집 운영지원(보육교직원 인건비보조 등)"
내역사업 꽃초롱어린이집 운영,"https://www.gosims.go.kr/hh/hh001/retrieveDtlbzDetail.do?bsnsyear=2021&viewDtlbzId=202010122310302B0004&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=40&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.19&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC,RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.19&rTotalCount=3037&mainTotalCount=58&detailTotalCount=2979&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2021&selSido=&selSigungu=",2021.01.01 , 2021.12.31,행정안전부 2021.01.01 ~ 2021.12.31,"ㅇ 직장 보육시설(어린이집) 운영을 지원하여 최적의 보육 서비스 제공 ㅇ 저출산 고령화 시대를 고려, 출산 장려를 위한 보육하기 좋은 환경 조성","(어린이집, 보육, 직장어린이집, 운영비, 영유아보육법)광주청사 꽃초롱어린이집 운영지원(보육교직원 인건비보조 등)"
내역사업 예다움어린이집 운영,"https://www.gosims.go.kr/hh/hh001/retrieveDtlbzDetail.do?bsnsyear=2021&viewDtlbzId=202010122310302B0001&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=40&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.19&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC,RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.19&rTotalCount=3037&mainTotalCount=58&detailTotalCount=2979&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2021&selSido=&selSigungu=",2021.01.01 , 2021.12.31,행정안전부 2021.01.01 ~ 2021.12.31,"ㅇ 직장 보육시설(어린이집) 운영을 지원하여 최적의 보육 서비스 제공 ㅇ 저출산 고령화 시대를 고려, 출산 장려를 위한 보육하기 좋은 환경 조성","(어린이집, 보육, 직장어린이집, 운영비, 영유아보육법)경남청사 예다움어린이집 운영지원(보육교직원 인건비보조 등)"
내역사업 푸르미어린이집 운영(고양),"https://www.gosims.go.kr/hh/hh001/retrieveDtlbzDetail.do?bsnsyear=2021&viewDtlbzId=202010122310302B0012&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=40&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.19&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC,RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.19&rTotalCount=3037&mainTotalCount=58&detailTotalCount=2979&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2021&selSido=&selSigungu=",2021.01.01 , 2021.12.31,행정안전부 2021.01.01 ~ 2021.12.31,"ㅇ 직장 보육시설(어린이집) 운영을 지원하여 최적의 보육 서비스 제공 ㅇ 저출산 고령화 시대를 고려, 출산 장려를 위한 보육하기 좋은 환경 조성","(어린이집, 보육, 직장어린이집, 운영비, 영유아보육법)고양청사 푸르미어린이집 운영지원(보육교직원 인건비보조 등)"
내역사업 푸르미어린이집 운영(서울),"https://www.gosims.go.kr/hh/hh001/retrieveDtlbzDetail.do?bsnsyear=2021&viewDtlbzId=202010122310302B0011&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=40&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.19&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC,RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.19&rTotalCount=3037&mainTotalCount=58&detailTotalCount=2979&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2021&selSido=&selSigungu=",2021.01.01 , 2021.12.31,행정안전부 2021.01.01 ~ 2021.12.31,"ㅇ 직장 보육시설(어린이집) 운영을 지원하여 최적의 보육 서비스 제공 ㅇ 저출산 고령화 시대를 고려, 출산 장려를 위한 보육하기 좋은 환경 조성","(어린이집, 보육, 직장어린이집, 운영비, 영유아보육법)서울청사 푸르미어린이집 운영지원(보육교직원 인건비보조 등)"
내역사업 한빛어린이집 운영,"https://www.gosims.go.kr/hh/hh001/retrieveDtlbzDetail.do?bsnsyear=2021&viewDtlbzId=202010122310302B0009&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=40&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.19&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC,RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.19&rTotalCount=3037&mainTotalCount=58&detailTotalCount=2979&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2021&selSido=&selSigungu=",2021.01.01 , 2021.12.31,행정안전부 2021.01.01 ~ 2021.12.31,"ㅇ 직장 보육시설(어린이집) 운영을 지원하여 최적의 보육 서비스 제공 ㅇ 저출산 고령화 시대를 고려, 출산 장려를 위한 보육하기 좋은 환경 조성","(어린이집, 보육, 직장어린이집, 운영비, 영유아보육법)서울청사 한빛어린이집 운영지원(보육교직원 인건비보조 등)"
내역사업 햇살어린이집 운영,"https://www.gosims.go.kr/hh/hh001/retrieveDtlbzDetail.do?bsnsyear=2021&viewDtlbzId=202010122310302B0010&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=50&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.19&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC,RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.19&rTotalCount=3037&mainTotalCount=58&detailTotalCount=2979&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2021&selSido=&selSigungu=",2021.01.01 , 2021.12.31,행정안전부 2021.01.01 ~ 2021.12.31,"ㅇ 직장 보육시설(어린이집) 운영을 지원하여 최적의 보육 서비스 제공 ㅇ 저출산 고령화 시대를 고려, 출산 장려를 위한 보육하기 좋은 환경 조성","(어린이집, 보육, 직장어린이집, 운영비, 영유아보육법)서울청사 햇살어린이집 운영지원(보육교직원 인건비보조 등)"
내역사업 해양경찰청보육시설지원,"https://www.gosims.go.kr/hh/hh001/retrieveDtlbzDetail.do?bsnsyear=2021&viewDtlbzId=201711272310302A0001&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=50&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.19&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC,RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.19&rTotalCount=3037&mainTotalCount=58&detailTotalCount=2979&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2021&selSido=&selSigungu=",2021.01.01 , 2021.12.31,해양경찰청 2021.01.01 ~ 2021.12.31,다출산 장려정책 부응 및 맞벌이 공무원 「일」과「가정」 양립 지원,"(해경보육, 해경어린이집, 양성평등, 미취학아동) 운영비, 시설유지보수, 물품취득비 등 지원으로 안정적인 보육서비스를 제공, 일과 가정이 양립할 수 있는 기반 마련"
내역사업 [0001]지역자율형 사회서비스 투자사업(지역지원),"https://www.gosims.go.kr/hh/hh001/retrieveDtlbzDetail.do?bsnsyear=2021&viewDtlbzId=201907526350305A0002&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=50&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.19&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC,RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.19&rTotalCount=3037&mainTotalCount=58&detailTotalCount=2979&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2021&selSido=&selSigungu=",2021.01.01 , 2021.12.31,보건복지부 2021.01.01 ~ 2021.12.31,"지역의 특성과 수요에 부합하는 사회서비스 제공, 산모신생아 건강관리사 파견, 취약계층 가사간병서비스 제공","지역사회서비스 투자사업, 산모신생아 건강관리지원사업 바우처(태아유형, 출산순위, 소득구간, 서비스 기간 선택에 따라 서비스가격 및 정부지원금 다름), 가사간병 방문지원사업(월 24시간 또는 27시간 가사간병 바우처/월 제공시간에 따라 자부담 다름)"
내역사업 항바이러스제 약물평가 실험실운영,"https://www.gosims.go.kr/hh/hh001/retrieveDtlbzDetail.do?bsnsyear=2021&viewDtlbzId=202012048610312A0001&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=50&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.19&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC,RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.19&rTotalCount=3037&mainTotalCount=58&detailTotalCount=2979&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2021&selSido=&selSigungu=",2021.06.01 , 2022.05.31,질병관리청 2021.06.01 ~ 2022.05.31,"바이러스제 효능 약물 스크리닝 시스템 구축 및 운영, 세포 수준 및 실험동물을 이용한 항바이러스제 효능 평가 지원","항바이러스 효능약물 스크리닝, 세포수준에서의 항바이러스제 효능 평가, 실험동물을 이용한 항바이러스제 효능 평가"
내역사업 초등돌봄교실 시설확충,"https://www.gosims.go.kr/hh/hh001/retrieveDtlbzDetail.do?bsnsyear=2021&viewDtlbzId=201808610310314A0001&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=50&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.19&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC,RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.19&rTotalCount=3037&mainTotalCount=58&detailTotalCount=2979&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2021&selSido=&selSigungu=",2021.01.01 , 2021.12.31,교육부 2021.01.01 ~ 2021.12.31,초등돌봄 수요 증가에 따라 자녀를 안심하고 보호할 수 있는 양육환경을 조성하여 일가정 양립 지원 및 저출산 문제 해소에 기여,o (초등돌봄교실 시설 확충) 양육환경 변화에 따라 증가하는 돌봄수요에 대응하고 돌봄 공백을 해소하여 온종일 돌모체계를 구축하기 위해 돌봄 공간 확충에 소요되는 시설비 지원 (바닥 난방 및 각종 기자재 설치 등)
내역사업 친고령연구․산업 전문인력 양성,"https://www.gosims.go.kr/hh/hh001/retrieveDtlbzDetail.do?bsnsyear=2021&viewDtlbzId=200907521330307A0002&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=50&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.19&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC,RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.19&rTotalCount=3037&mainTotalCount=58&detailTotalCount=2979&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2021&selSido=&selSigungu=",2021.01.01 , 2021.12.31,보건복지부 2021.01.01 ~ 2021.12.31,고령친화산업 시장분석 역량을 갖춘 융합전문인력 양성을 통하여 국내고령친화산업 경쟁력 강화 및 산업발전 제고,고령친화산업과 비즈니스를 접목시킬 수 있는 전문성을 갖춘 전문인력 양성
내역사업 고령친화산업 육성 지원 관리,"https://www.gosims.go.kr/hh/hh001/retrieveDtlbzDetail.do?bsnsyear=2021&viewDtlbzId=200907521330307A0001&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=50&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.19&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC,RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.19&rTotalCount=3037&mainTotalCount=58&detailTotalCount=2979&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2021&selSido=&selSigungu=",2021.01.01 , 2021.12.31,보건복지부 2021.01.01 ~ 2021.12.31,고령친화산업을 성장동력산업으로 육성 지원하고 고령친화산업 발전의 견인차 역할 수행,"(고령친화 산업육성, 고령친화 우수제품 제조업체,정책기반 강화,시장 활성화) 고령친화산업 정책기반 강화, 고령친화우수제품 제도 운영,고령친화 사용성 평가 시스템 운영, 국내외 수요기반 확충을 통한 시장 활성화"
내역사업 해산장제급여,"https://www.gosims.go.kr/hh/hh001/retrieveDtlbzDetail.do?bsnsyear=2021&viewDtlbzId=200807511310303A0001&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=50&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.19&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC,RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.19&rTotalCount=3037&mainTotalCount=58&detailTotalCount=2979&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2021&selSido=&selSigungu=",2021.01.01 , 2021.12.31,보건복지부 2021.01.01 ~ 2021.12.31,생계유지 능력이 없거나 생활이 어려운 자가 출산 또는 사망시 필요한 급여를 지원하여 최저생활을 보장,"(생계급여수급자, 의료급여수급자, 주거급여수급자, 출산, 사망) 생계, 의료, 주거급여수급자가 출산 또는 사망 시 필요한 급여 지급(해산 70만원, 장제 80만원)"
보조사업 여성장애인 출산비용 지원,"https://www.gosims.go.kr/hh/hh001/retrieveDdtlbzDetail.do?bsnsyear=2021&viewDdtlbzId=20201231000000002369&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=50&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.19&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC,RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.19&rTotalCount=3037&mainTotalCount=58&detailTotalCount=2979&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2021&selSido=&selSigungu=",2021.01.01 , 2025.12.31,보건복지부>전라남도>전라남도 목포시 2021.01.01 ~ 2025.12.31,여성장애인 출산장려 및 비용지원코자함.,여성장애인출산지원 13명목포시장애인가정출산지원 25명
보조사업 임신출산육아 등 종합정보제공,"https://www.gosims.go.kr/hh/hh001/retrieveDdtlbzDetail.do?bsnsyear=2021&viewDdtlbzId=20210329000000800354&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=50&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.19&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC,RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.19&rTotalCount=3037&mainTotalCount=58&detailTotalCount=2979&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2021&selSido=&selSigungu=",2021.01.01 , 2021.12.31,보건복지부>인구보건복지협회 2021.01.01 ~ 2021.12.31,- 정확하고 신뢰성 있는 성건강‧임신‧출산 갈등상황을 포함한 임신‧출산‧육아 통합 정보 및 상담 서비스 제공으로 안전한 임신‧출산 친화적 환경 조성 및 여성과 아동의 건강증진 - 분야별 전문가 및 학회 등과의 협업을 통한 신뢰성 있는 정보 개발‧확산 - 온‧오프라인 연계 및 임신출산 종합상담(건강‧정...,
보조사업 여성장애인출산비용,"https://www.gosims.go.kr/hh/hh001/retrieveDdtlbzDetail.do?bsnsyear=2021&viewDdtlbzId=20210114000000091237&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=60&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.19&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC,RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.19&rTotalCount=3037&mainTotalCount=58&detailTotalCount=2979&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2021&selSido=&selSigungu=",2021.01.01 , 2025.12.31,보건복지부>경상남도>경상남도 밀양시 2021.01.01 ~ 2025.12.31,비 장애 여성에 비해 임신과 출산시 비용이 추가 소요되는 여성 장애인에게 출산 비용을 지원함으로써경제적 부담을 경감하고 출산 친화적인 문화조성을 통한 삶의 질 개선에 기여,2명
보조사업 여성장애인출산비용지원사업,"https://www.gosims.go.kr/hh/hh001/retrieveDdtlbzDetail.do?bsnsyear=2021&viewDdtlbzId=20201223000000000602&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=60&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.19&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC,RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.19&rTotalCount=3037&mainTotalCount=58&detailTotalCount=2979&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2021&selSido=&selSigungu=",2021.01.01 , 2025.12.31,보건복지부>경상북도 2021.01.01 ~ 2025.12.31,"비 장애여성에 비해 임신과 출산 시 비용이 추가 소요되는 여성장애인에게 출산비용을 지원함으로써, 경제적 부담을 경감하고 출산 친화적인 문화 조성을 통한 삶의 질 개선에 기여",
보조사업 여성장애인 출산비용 지원(국고),"https://www.gosims.go.kr/hh/hh001/retrieveDdtlbzDetail.do?bsnsyear=2021&viewDdtlbzId=20201223000000000988&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=60&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.19&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC,RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.19&rTotalCount=3037&mainTotalCount=58&detailTotalCount=2979&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2021&selSido=&selSigungu=",2021.01.01 , 2025.12.31,보건복지부>강원도 2021.01.01 ~ 2025.12.31,"비장애여성에 비해 임신과 출산 시 추가비용이 소요되는 여성장애인에게 출산 비용을 지원하여, 경제적 부담을 경감하고 출산 친화적인 문화조성을 통한 삶의 질 개선에 기여",55명
보조사업 여성장애인 출산비용 지원,"https://www.gosims.go.kr/hh/hh001/retrieveDdtlbzDetail.do?bsnsyear=2021&viewDdtlbzId=20201222000000000802&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=60&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.19&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC,RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.19&rTotalCount=3037&mainTotalCount=58&detailTotalCount=2979&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2021&selSido=&selSigungu=",2021.01.01 , 2025.12.31,보건복지부>충청북도 2021.01.01 ~ 2025.12.31,○ 여성장애인의 임신과 출산 시 추가 소요 비용을 지원 ○ 여성장애인의 경제적 부담을 경감하고 출산 친화적인 문화 조성,○ 총사업량 : 55명
