url,title,startdate,enddate,org,subtitle,subcontents,urlcontents
보조사업 여성새일센터 운영(보조),https://www.gosims.go.kr/hh/hh001/retrieveDdtlbzDetail.do?bsnsyear=2021&viewDdtlbzId=20210115000000096697&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=1560&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.25&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.25&rTotalCount=3038&mainTotalCount=58&detailTotalCount=2980&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2021&selSido=&selSigungu=,2021.01.01 , 2025.12.31,여성가족부>충청남도>충청남도 서산시 2021.01.01 ~ 2025.12.31,임신.출산.육아 등으로 경력이 단절된 여성에게 취업상담  직업교육훈련  인턴 및 취업후 사후관리 등 종합적인 취업지원 서비스를 원스톱으로 제공,여성새로일하기센터 1개소 운영,
보조사업 아동수당 사업비 지원,https://www.gosims.go.kr/hh/hh001/retrieveDdtlbzDetail.do?bsnsyear=2021&viewDdtlbzId=20210106000000022441&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=1570&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.25&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.25&rTotalCount=3038&mainTotalCount=58&detailTotalCount=2980&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2021&selSido=&selSigungu=,2021.01.01 , 2025.12.31,보건복지부>충청북도>충청북도 증평군 2021.01.01 ~ 2025.12.31,미래세대인 아동에 대하여 국가적 책임 강화아동 양육 부담 완화 및 저출산 극복,1식,
보조사업 아동수당 지원,https://www.gosims.go.kr/hh/hh001/retrieveDdtlbzDetail.do?bsnsyear=2021&viewDdtlbzId=20210106000000021778&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=1570&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.25&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.25&rTotalCount=3038&mainTotalCount=58&detailTotalCount=2980&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2021&selSido=&selSigungu=,2021.01.01 , 2025.12.31,보건복지부>충청북도>충청북도 증평군 2021.01.01 ~ 2025.12.31,미래세대인 아동에 대하여 국가적 책임 강화아동 양육 부담 완화 및 저출산 극복,2 314명,
보조사업 고위험임산부 의료비 지원,https://www.gosims.go.kr/hh/hh001/retrieveDdtlbzDetail.do?bsnsyear=2021&viewDdtlbzId=20210108000000036353&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=1570&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.25&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.25&rTotalCount=3038&mainTotalCount=58&detailTotalCount=2980&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2021&selSido=&selSigungu=,2021.01.01 , 2025.12.31,보건복지부>경기도>경기도 부천시 2021.01.01 ~ 2025.12.31,고위험 임산의 적정 치료 및 관리에 필요한 진료비를 지원하여 경제적 부담 경감을 통한 건강한 출산과 모자건강증진에 기여,31 200천원,
보조사업 선천성 난청검사 및 보청기 지원,https://www.gosims.go.kr/hh/hh001/retrieveDdtlbzDetail.do?bsnsyear=2021&viewDdtlbzId=20210113000000076900&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=1570&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.25&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.25&rTotalCount=3038&mainTotalCount=58&detailTotalCount=2980&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2021&selSido=&selSigungu=,2021.01.01 , 2025.12.31,보건복지부>경기도>경기도 부천시 2021.01.01 ~ 2025.12.31,선천성 난청을 조기 발견하여 재활치료 및 인공와우수술 등을 연계함으로써 언어장애  사회부적응 등의 후유증을 최소화하여 건강증진 도모,4 500천원,
보조사업 난임부부지원,https://www.gosims.go.kr/hh/hh001/retrieveDdtlbzDetail.do?bsnsyear=2021&viewDdtlbzId=20210107000000032091&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=1570&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.25&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.25&rTotalCount=3038&mainTotalCount=58&detailTotalCount=2980&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2021&selSido=&selSigungu=,2021.01.01 , 2025.12.31,보건복지부>경기도>경기도 부천시 2021.01.01 ~ 2025.12.31,난임부부에게 시술비 일부를 지원하여 경제적 부담을 경감  임신.출산의 사회 의료적 장애를 제거하여 저출산 극복 효과를 달성하기 위함,연간 평균 300건,
보조사업 산모신생아건강관리지원,https://www.gosims.go.kr/hh/hh001/retrieveDdtlbzDetail.do?bsnsyear=2021&viewDdtlbzId=20210105000000004973&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=1570&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.25&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.25&rTotalCount=3038&mainTotalCount=58&detailTotalCount=2980&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2021&selSido=&selSigungu=,2021.01.01 , 2025.12.31,보건복지부>경상북도>경상북도 울진군 2021.01.01 ~ 2025.12.31,- 출산가정에 건강관리사를 파견하여 산모의 산후 회복과 신생아의 양육을 지원하고  출산가정의 경제적 부담을 경감- 산모신생아 건강관리사 양성을 통해 사회적 일자리 창출,700 000원*75명,
보조사업 난임부부 시술비 지원,https://www.gosims.go.kr/hh/hh001/retrieveDdtlbzDetail.do?bsnsyear=2021&viewDdtlbzId=20210108000000045177&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=1570&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.25&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.25&rTotalCount=3038&mainTotalCount=58&detailTotalCount=2980&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2021&selSido=&selSigungu=,2021.01.01 , 2025.12.31,보건복지부>충청남도>충청남도 태안군 2021.01.01 ~ 2025.12.31,난임부부에게 시술비 일부를 지원하여 경제적 부담을 경감시키고  행복한 가정을 영위케하고 저출산 극복효과를 달성.,난임부부 시술비 지원,
보조사업 고위험임산부의료비 지원,https://www.gosims.go.kr/hh/hh001/retrieveDdtlbzDetail.do?bsnsyear=2021&viewDdtlbzId=20210106000000020741&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=1570&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.25&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.25&rTotalCount=3038&mainTotalCount=58&detailTotalCount=2980&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2021&selSido=&selSigungu=,2021.01.01 , 2025.12.31,보건복지부>충청남도>충청남도 태안군 2021.01.01 ~ 2025.12.31,경제적 부담 경감을 통한 건강한 출산과 모자건강 보장,19대 고위험 임신질환으로 진단받고 입원치료 받은 임산부,
보조사업 기저귀 및 조제분유 지원,https://www.gosims.go.kr/hh/hh001/retrieveDdtlbzDetail.do?bsnsyear=2021&viewDdtlbzId=20210108000000045179&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=1570&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.25&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.25&rTotalCount=3038&mainTotalCount=58&detailTotalCount=2980&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2021&selSido=&selSigungu=,2021.01.01 , 2025.12.31,보건복지부>충청남도>충청남도 태안군 2021.01.01 ~ 2025.12.31,저소득층 가구 영아 부모대상 기저귀를 지원하여 저소득층의 임신 출산에 때른 경제적 부담 경감 및 아이낳기 좋은환경 조성,저소득층 영아(0~24개월),
보조사업 모자보건사업 보조인력비,https://www.gosims.go.kr/hh/hh001/retrieveDdtlbzDetail.do?bsnsyear=2021&viewDdtlbzId=20210121000000131941&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=1570&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.25&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.25&rTotalCount=3038&mainTotalCount=58&detailTotalCount=2980&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2021&selSido=&selSigungu=,2021.01.01 , 2025.12.31,보건복지부>경상남도>경상남도 창원시 2021.01.01 ~ 2025.12.31,임신에서 출산까지 체계적인 관리로 안전하고 건강한 분만지원 및 영유아 사전예방적 건강관리로 차세대 인적자원 확보,1명(8개월고용),
보조사업 고위험임산부의료비지원,https://www.gosims.go.kr/hh/hh001/retrieveDdtlbzDetail.do?bsnsyear=2021&viewDdtlbzId=20210105000000000831&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=1580&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.25&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.25&rTotalCount=3038&mainTotalCount=58&detailTotalCount=2980&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2021&selSido=&selSigungu=,2021.01.01 , 2025.12.31,보건복지부>경상북도>경상북도 청도군 2021.01.01 ~ 2025.12.31,고위험 임신의 적정 치료 관리에 필요한 진료비를 지원하여 경제적 부담 경감을 통한 건강한 출산과 모자건강을 보장,3 000 000 * 3명,
보조사업 난임부부지원,https://www.gosims.go.kr/hh/hh001/retrieveDdtlbzDetail.do?bsnsyear=2021&viewDdtlbzId=20210105000000000572&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=1580&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.25&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.25&rTotalCount=3038&mainTotalCount=58&detailTotalCount=2980&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2021&selSido=&selSigungu=,2021.01.01 , 2025.12.31,보건복지부>경상북도>경상북도 청도군 2021.01.01 ~ 2025.12.31,체외수정 및 인공수정시술 등 특정치료를 요하는 일정 소득계층 이하의 난임부부에게 시술비 일부를 지원하여 경제적 부담을 경감시킴으로써 임신  출산의 사회  의료적 장애를 제거하고 난임부부가 희망하는 자녀를 갖게 하여 행복한 가정을 영유케하고 저출산 극복효과를 달성하기 위함,인공수정시술 7명체외수정시술 15명,
보조사업 지역자율형 사회서비스 투자사업(산모신생아건강관리사),https://www.gosims.go.kr/hh/hh001/retrieveDdtlbzDetail.do?bsnsyear=2021&viewDdtlbzId=20210106000000022377&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=1580&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.25&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.25&rTotalCount=3038&mainTotalCount=58&detailTotalCount=2980&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2021&selSido=&selSigungu=,2021.01.01 , 2025.12.31,보건복지부>경상북도>경상북도 칠곡군 2021.01.01 ~ 2025.12.31,ㅇ 출산가정에 건강관리사를 파견하여 산후관리를 지원함으로써 산모와 신생아의 건강증진[일자리사업명 : 산모신생아건강관리사업]ㅇ 목적: 산모의 산후 회복과 신생아의 양육을 지원하고 산모신생아건강관리사 양성을 통해 사회적 일자리 창출,ㅇ 지원대상 : 300명정도,
보조사업 의료급여사업 운영,https://www.gosims.go.kr/hh/hh001/retrieveDdtlbzDetail.do?bsnsyear=2021&viewDdtlbzId=20201224000000001773&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=1580&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.25&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.25&rTotalCount=3038&mainTotalCount=58&detailTotalCount=2980&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2021&selSido=&selSigungu=,2021.01.01 , 2025.12.31,보건복지부>부산광역시>부산광역시 부산진구 2021.01.01 ~ 2025.12.31,생활유지능력이 없거나 생활이 어려운 구민들에게 발생하는 의료문제 즉  개인의 질병 부상 출산등에 대해의료급여 서비스를 제공하기 위함.,의료급여수급권자 14 200여명,
보조사업 모자보건사업(고위험임산부 의료비 지원),https://www.gosims.go.kr/hh/hh001/retrieveDdtlbzDetail.do?bsnsyear=2021&viewDdtlbzId=20201231000000002359&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=1580&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.25&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.25&rTotalCount=3038&mainTotalCount=58&detailTotalCount=2980&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2021&selSido=&selSigungu=,2021.01.01 , 2025.12.31,보건복지부>충청북도>충청북도 음성군 2021.01.01 ~ 2025.12.31,고위험 임신의 적정치료 관리에 필요한 진료비 지원으로 경제적 부담 경감을 통한 건강한 출산과 모자건강 보장,고위험 임산부 10명,
보조사업 모자보건사업(난임부부지원),https://www.gosims.go.kr/hh/hh001/retrieveDdtlbzDetail.do?bsnsyear=2021&viewDdtlbzId=20201231000000002345&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=1580&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.25&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.25&rTotalCount=3038&mainTotalCount=58&detailTotalCount=2980&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2021&selSido=&selSigungu=,2021.01.01 , 2025.12.31,보건복지부>충청북도>충청북도 음성군 2021.01.01 ~ 2025.12.31,출산을 희망하는 난임부부 에게 체외 및 인공수정 등 불임치료 시술비 일정액을 지원하여 경제적 부담을 경감 시키고 자녀를 갖게 함으로써 출산율 제고 및 저출산 극복,난임부부지원 100명,
보조사업 모자보건사업(표준모자보건수첩),https://www.gosims.go.kr/hh/hh001/retrieveDdtlbzDetail.do?bsnsyear=2021&viewDdtlbzId=20201231000000002358&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=1580&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.25&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.25&rTotalCount=3038&mainTotalCount=58&detailTotalCount=2980&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2021&selSido=&selSigungu=,2021.01.01 , 2025.12.31,보건복지부>충청북도>충청북도 음성군 2021.01.01 ~ 2025.12.31,임산부터 출산까지 건강을 체계적으로 관리하여 건강한 분만을 유도하여 임산부 및 태아.영유아의 건강 도모모유수유의 중요성 인식상화,모자보건수첩 지원 670권,
보조사업 지역사회서비스투자사업(국비),https://www.gosims.go.kr/hh/hh001/retrieveDdtlbzDetail.do?bsnsyear=2021&viewDdtlbzId=20201223000000000758&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=1580&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.25&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.25&rTotalCount=3038&mainTotalCount=58&detailTotalCount=2980&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2021&selSido=&selSigungu=,2021.01.01 , 2025.12.31,보건복지부>경기도>경기도 평택시 2021.01.01 ~ 2025.12.31,지역사회실정에 맞는 서비스를 발굴·지원함으로써 지역주민이 체감하고 만족하는 사회서비스 제공 및 시장형성가능성 높은 분야발굴로 수요자의 구매력을 보전함으로서 지속가능한 사회서비스 시장형성 및 일자리 창출도모,우리아이심리지원 서비스 등 10개사업,
보조사업 지역자율형 사회서비스 투자사업(산모신생아 건강관리 지원사업),https://www.gosims.go.kr/hh/hh001/retrieveDdtlbzDetail.do?bsnsyear=2021&viewDdtlbzId=20210105000000000415&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=1580&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.25&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.25&rTotalCount=3038&mainTotalCount=58&detailTotalCount=2980&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2021&selSido=&selSigungu=,2021.01.01 , 2025.12.31,보건복지부>인천광역시>인천광역시 연수구 2021.01.01 ~ 2025.12.31,산모  신생아의 건강관리 및 출산가정의 경제적 부담 완화,출산가정 중 기준중위 소득 150% 이하 가정에 산모신생아 건강관리 지원(단 출산(예정)일이 21.05.22일 이후 인경우 ),
보조사업 저소득층 기저귀 및 조제분유 지원,https://www.gosims.go.kr/hh/hh001/retrieveDdtlbzDetail.do?bsnsyear=2021&viewDdtlbzId=20201223000000000746&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=1580&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.25&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.25&rTotalCount=3038&mainTotalCount=58&detailTotalCount=2980&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2021&selSido=&selSigungu=,2021.01.01 , 2025.12.31,보건복지부>인천광역시>인천광역시 연수구 2021.01.01 ~ 2025.12.31,저소득층 가구 영아(0~24개월) 부모대상 기저귀 및 조제분유를 지원하여 저소득층의 임신·출산에 따른 경제적 부담 경감 및 '아이낳기 좋은환경' 조성,기초생활보장  차상위계층  한부모가족 대상으로 영아(0~24개월)별로 지원,
보조사업 선천성 대사이상 검사 및 환아관리,https://www.gosims.go.kr/hh/hh001/retrieveDdtlbzDetail.do?bsnsyear=2021&viewDdtlbzId=20210111000000056376&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=1590&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.25&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.25&rTotalCount=3038&mainTotalCount=58&detailTotalCount=2980&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2021&selSido=&selSigungu=,2021.01.01 , 2025.12.31,보건복지부>강원도>강원도 강릉시 2021.01.01 ~ 2025.12.31,선천성대사이상의 유무를 조기에 발견  치료함으로서 정신지체아 발생을 사전에 예방  모자보건 향상과 출산율 제고,선천성대사이상 검사 및 식품지원비 300천원*36명,
보조사업 산모·신생아 건강관리 지원,https://www.gosims.go.kr/hh/hh001/retrieveDdtlbzDetail.do?bsnsyear=2021&viewDdtlbzId=20210111000000057030&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=1590&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.25&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.25&rTotalCount=3038&mainTotalCount=58&detailTotalCount=2980&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2021&selSido=&selSigungu=,2021.01.01 , 2025.12.31,보건복지부>강원도>강원도 강릉시 2021.01.01 ~ 2025.12.31,출산가정에 산모신생아 건강관리사 가정방문서비스를 지원하여 산모 및 신생아 건강관리 및출산가정의 경제적 부담완화  사회 일자리 창출에 기여,1인당 1 920천원 * 500명,
